NAME|ADDL CO INFO|ADDRESS 1|ADDRESS 2|CITY|STATE|ZIP|LATITUDE|LONGITUDE
WAL-MART PHARMACY 10-1034||705 EAST DIXON BLVD.||SHELBY|NC|28150|35.27466|-81.529178
WOODWARD DETROIT CVS, L.L.C.|DBA: CVS/PHARMACY  # 08155|5529 SASHABAW RD.||CLARKSTON|MI|48346|42.719743|-83.379219
WOODWARD DETROIT CVS, L.L.C.|DBA: CVS/PHARMACY  # 08549|1015 13TH STREET||MENOMINEE|MI|49858|45.108075|-87.618626
WALGREEN CO.|DBA: WALGREENS # 10080|7920 SHAVER RD||PORTAGE|MI|49024|42.201571|-85.591494
NEW JERSEY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 00228|25 EAST RED BANK AVENUE||WOODBURY|NJ|08096|39.843081|-75.148228
MISSISSIPPI CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 05835|2401 NORTH HILLS STREET||MERIDIAN|MS|39305|32.409247|-88.700649
MISSISSIPPI CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 05777|501 NORTH 16TH AVE.||LAUREL|MS|39440|31.695158|-89.146479
WALGREEN LOUISIANA CO., INC.|DBA: WALGREENS # 05629|2822 AMBASSADOR CAFFERY PKWY||LAFAYETTE|LA|70506|30.197661|-92.075423
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 06979|318 W BEAUREGARD||SAN ANGELO|TX|76903|31.460858|-100.442632
THRIFTY PAYLESS, INC.|RITE AID #5646|1735 EUCLID AVENUE||SAN DIEGO|CA|92105|32.722559|-117.084698
THRIFTY PAYLESS, INC.|RITE AID #5649|6939 LINDA VISTA ROAD||SAN DIEGO|CA|92111|32.7853|-117.170594
THRIFTY PAYLESS, INC.|RITE AID #5668|1854 CORONADO AVENUE||SAN DIEGO|CA|92154|32.576641|-117.093996
THRIFTY PAYLESS, INC.|RITE AID #5676|69155 RAMON ROAD||CATHEDRAL CITY|CA|92234|33.815751|-116.457002
THRIFTY PAYLESS, INC.|RITE AID #5678|51101 CESAR CHAVEZ STREET||COACHELLA|CA|92236|33.677717|-116.182211
THRIFTY PAYLESS, INC.|RITE AID #5683|366 SOUTH PALM CANYON DRIVE||PALM SPRINGS|CA|92262|33.818189|-116.546627
THRIFTY PAYLESS, INC.|RITE AID #5686|57701 29 PALMS HIGHWAY||YUCCA VALLEY|CA|92284|34.126177|-116.404715
WAL-MART PHARMACY 10-1552||323 SO. ARLINGTON STREET||SALISBURY|NC|28144|35.656206|-80.46618
WAL-MART PHARMACY 10-2005||2420 SUPERCENTER DR NE||KANNAPOLIS|NC|28083|35.463263|-80.59255
GARFIELD BEACH CVS, L.L.C.|DBA: CVS/PHARMACY  # 09175|4829 CLAIREMONT DR||SAN DIEGO|CA|92117|32.831229|-117.20555
NORTHSIDE PHARMACY|NORTHSIDE PHARMACY|2930 MOSS ST STE A||LAFAYETTE|LA|70501|30.26009|-92.004456
GARFIELD BEACH CVS, L.L.C.|DBA: CVS/PHARMACY  # 09120|800 PALM AVE.||IMPERIAL BEACH|CA|91932|32.584168|-117.115397
WALGREEN CO.|DBA: WALGREENS # 04843|6802 W WILKINSON BLVD||BELMONT|NC|28012|35.252166|-81.045049
WALGREEN CO.|DBA: WALGREENS # 04871|1310 S CANNON BLVD||KANNAPOLIS|NC|28083|35.477075|-80.611574
WALGREEN CO.|DBA: WALGREENS # 06168|4580 MONROE ST||TOLEDO|OH|43613|41.689469|-83.6223
WALGREEN CO.|DBA: WALGREENS # 07153|2960 HOPE MILLS ROAD||FAYETTEVILLE|NC|28306|34.986369|-78.965329
THE VONS COMPANIES INC|VONS PHARMACY #1767|475 WEST MAIN STREET||BRAWLEY|CA|92227|32.97878|-115.54955
WALGREEN CO.|DBA: WALGREENS # 05195|15371 DEDEAUX RD.||GULFPORT|MS|39503|30.449355|-89.098496
GARFIELD BEACH CVS, L.L.C.|DBA: CVS/PHARMACY  # 09532|4615 FRAZEE ROAD||OCEANSIDE|CA|92057|33.23832|-117.29806
WALGREEN LOUISIANA CO., INC.|DBA: WALGREENS # 07004|2107 AIRLINE DRIVE||BOSSIER CITY|LA|71111|32.533224|-93.706207
MEIJER INC #191||1195 M-89||PLAINWELL|MI|49080|42.450064|-85.660869
NEW JERSEY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 02723|505 ROUTE 530||WHITING|NJ|08759|39.946717|-74.354307
WALGREEN CO.|DBA: WALGREENS # 07859|2975 UNION ROAD||GASTONIA|NC|28054|35.216429|-81.167767
BROAD STREET PHARMACY||1115 W BROAD ST||CHESANING|MI|48616|43.185887|-84.127943
PHARMACY ASSISTANCE CENTER||64 OLD AIRPORT RD||HATTIESBURG|MS|39401|31.277293|-89.281625
WOODWARD DETROIT CVS, LLC|DBA: CVS/PHARMACY # 08229|1585 N WIXOM ROAD||WIXOM|MI|48393|42.545493|-83.53755
THE VONS COMPANIES INC|VONS PHARMACY #1897|9643 MISSION GORGE ROAD||SANTEE|CA|92071|32.838479|-116.987027
SAM'S PHARMACY 10-6662||31720 GRATIOT AVE||ROSEVILLE|MI|48066|42.529197|-82.915404
MEIJER, INC. #226||2799 10 MILE RD NE||ROCKFORD|MI|49341|43.117139|-85.60079
MARTIN'S SUPER MARKETS OF STEVENSVILLE L.L.C.|MARTIN'S PHARMACY #2323|5637 CLEVELAND AVE||STEVENSVILLE|MI|49127|42.015868|-86.492348
ALCONA HEALTH CENTER PHARMACY SERVICES||1185 US HIGHWAY 23 N||ALPENA|MI|49707|45.091244|-83.457818
SILVERTON PILL BOX||302 N 1ST ST||SILVERTON|OR|97381|45.006882|-122.782695
MAIORINO PHARMACY & SURGICAL INC|D/B/A HOLBROOK PHARMACY AND SURGICAL|233 UNION AVE||HOLBROOK|NY|11741|40.812256|-73.084373
QFC #851/EDMONDS||22828 100TH AVENUE WEST||EDMONDS|WA|98020|47.791256|-122.367006
JEFFERSON HEALTH NORTHEAST|BUCKS HOSPITAL PHARMACY|380 NORTH OXFORD VALLEY ROAD|PHARMACY DEPT|LANGHORNE|PA|19047|40.18486|-74.8698
PHARMERICA||153 STEWART ROAD||WILKES BARRE|PA|18706|41.214738|-75.921799
QFC PHARMACY||1009 MONROE ST||ENUMCLAW|WA|98022|47.199627|-121.990468
SAFEWAY INC|SAFEWAY PHARMACY #0422|611 S. MERIDIAN||PUYALLUP|WA|98371|47.187126|-122.293463
WALGREEN CO.|DBA: WALGREENS # 04014|1804 E HEBRON PKWY||CARROLLTON|TX|75010|33.024491|-96.886803
THRIFTY PAYLESS, INC.|RITE AID #6044|4010 MANZANITA AVENUE||CARMICHAEL|CA|95608|38.637303|-121.327749
WALGREEN CO.|DBA: WALGREENS # 03733|7707 SE 27TH STREET||MERCER ISLAND|WA|98040|47.586584|-122.234345
WISCONSIN CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 08764|2135 SILVERNAIL RD||PEWAUKEE|WI|53072|43.04233|-88.257884
AURORA PHARMACY||8400 WASHINGTON AVE||MOUNT PLEASANT|WI|53406|42.720486|-87.890115
THRIFTY PAYLESS, INC.|RITE AID #5815|100 CHINA GRADE LOOP||BAKERSFIELD|CA|93308|35.427097|-119.02079
THRIFTY PAYLESS, INC.|RITE AID #5816|715 AIRPORT DRIVE||BAKERSFIELD|CA|93308|35.412538|-119.039284
BARTELL DRUGS #06945||4700 NE 4TH ST||RENTON|WA|98059|47.48864|-122.155632
QFC PHARMACY #853||2615 BROADWAY||EVERETT|WA|98201|47.982659|-122.201272
WALGREEN CO.|DBA: WALGREENS # 04774|8333 W GREENFIELD AVE||WEST ALLIS|WI|53214|43.016398|-88.015947
WALGREEN CO.|DBA: WALGREENS # 03765|20725 HIGHWAY 99||LYNNWOOD|WA|98036|47.810755|-122.3234
WALGREEN CO.|DBA: WALGREENS # 03291|275 DAVISON DR||SUN PRAIRIE|WI|53590|43.187098|-89.229424
WALGREEN CO.|DBA: WALGREENS # 03476|100 W WALNUT AVE||VISALIA|CA|93277|36.313001|-119.292193
WALGREEN CO.|DBA: WALGREENS # 04537|7600 W CAPITOL DRIVE||MILWAUKEE|WI|53222|43.09012|-88.008017
GERMAN DOBSON CVS, L.L.C.|DBA: CVS/PHARMACY  # 01716|21087 W. MAIN ST.||BUCKEYE|AZ|85396|33.495762|-112.513086
WALGREEN CO.|DBA: WALGREENS # 01056|3003 FAYETTEVILLE RD||LUMBERTON|NC|28358|34.639196|-79.000988
KAISER PERMANENTE PHMCY #281||2155 IRON POINT ROAD||FOLSOM|CA|95630|38.644381|-121.135732
WAL-MART PHARMACY 10-0885||1326 280TH ROAD||SEWARD|NE|68434|40.876721|-97.101472
PENINSULA COMMUNITY HEALTH SVCS||616 6TH ST|PO BOX 960|BREMERTON|WA|98337|47.567681|-122.629028
GARFIELD BEACH CVS, L.L.C.|DBA: CVS/PHARMACY  # 09594|901 S. CENTRAL AVENUE||COMPTON|CA|90220|33.888227|-118.250276
GEORGIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 08424|6201 LAKE OCONEE PKWY.||GREENSBORO|GA|30642|33.458999|-83.243282
TENNESSEE CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07099|9101 CAROTHERS PARKWAY||FRANKLIN|TN|37067|35.958507|-86.802402
OMAK HEALTH STATION PHARMACY||617 BENTON ST||OMAK|WA|98841|48.402956|-119.525001
HOLIDAY CVS, L.L.C.|DBA: CVS/PHARMACY  # 01055|2090 S HIGHWAY 29||CANTONMENT|FL|32533|30.570482|-87.290485
WALGREEN CO.|DBA: WALGREENS # 09145|1900 W JEFFERSON ST||SPRINGFIELD|IL|62702|39.809558|-89.687355
FLORENCE PHARMACY NORTH||5549 OLD US HIGHWAY 93||FLORENCE|MT|59833|46.638086|-114.078188
PHARMERICA|PHARMERICA MOUNTAIN LLC|2950 E MAGIC VIEW DR STE 190||MERIDIAN|ID|83642|43.60024|-116.358224
SAFEWAY INC|SAFEWAY PHARMACY #2684|1814 19TH STREET||SACRAMENTO|CA|95811|38.567921|-121.485378
SEARHC HAINES MEDICAL CLINIC|PHARMACY|131 1ST AVE SOUTH|PO BOX 1549|HAINES|AK|99827|58.971507|-135.40915
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 02979|6120 E. MOCKINGBIRD LN.||DALLAS|TX|75214|32.836308|-96.76058
WAL-MART PHARMACY 10-3344||501 WAL-MART DRIVE||WINCHESTER(W)|VA|22603|39.193238|-78.2052
UNIVERSITY OF UTAH|MADSEN PHARMACY|555 FOOTHILL DR|SUITE 396|SALT LAKE CITY|UT|84112|40.758105|-111.836103
MEDLEY PHARMACY||601 E HWY 28|PO BOX 528|OWENSVILLE|MO|65066|38.356292|-91.476023
WAL-MART PHARMACY 10-5423||6570 EAST LAKE MEAD BLVD||LAS VEGAS|NV|89156|36.196514|-115.029313
CVS ALBANY, L.L.C.|DBA: CVS/PHARMACY  # 01770|325 MAMARONECK AVE.||WHITE PLAINS|NY|10605|41.025029|-73.763204
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 07092|110 W. 20TH ST.||HOUSTON|TX|77008|29.803823|-95.398932
ALABAMA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06013|801 S. BROAD ST.||SCOTTSBORO|AL|35768|34.665523|-86.034818
WALGREEN CO.|DBA: WALGREENS # 09647|5201 BELTLINE RD||DALLAS|TX|75254|32.95426|-96.818696
HAPPY HARRY'S INC.|DBA: WALGREENS # 11017|1120 PULASKI HIGHWAY||BEAR|DE|19701|39.631158|-75.66235
WAGNER'S MOUNT IDA PHARMACY|WAGNER DRUGS|744 HIGHWAY 270 E|PO BOX 66|MOUNT IDA|AR|71957|34.549614|-93.624429
WALGREEN CO.|DBA: WALGREENS # 07371|7019 S ZARZAMORA ST||SAN ANTONIO|TX|78224|29.357807|-98.534257
WAL-MART PHARMACY 10-0978||2701 NORTH SUMMIT||ARKANSAS CITY|KS|67005|37.090965|-97.040343
WALGREEN CO.|DBA: WALGREENS # 04600|3445 ELVIS PRESLEY BLVD.||MEMPHIS|TN|38116|35.054916|-90.025102
PENNSYLVANIA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07838|1149 BEN FRANKLIN HWY. WEST||DOUGLASSVILLE|PA|19518|40.262391|-75.732128
SPRINGHILL PHARMACY, LLC||3715 DAUPHIN ST STE 1E||MOBILE|AL|36608|30.686043|-88.131352
HY-VEE PHARMACY 1890||555 SOUTH 51ST STREET||WEST DES MOINES|IA|50265|41.561341|-93.773938
LINCOLN PHARMACY LTC||821B S 38TH ST||TACOMA|WA|98418|47.223302|-122.444306
BELLIN HEALTH PHARMACY||1630 COMMANCHE AVE||GREEN BAY|WI|54313|44.493057|-88.103094
USAF- ROBINS AFB HOSPITAL|C/O MEDICAL SUPPLY OFFICER|655 7TH ST BLDG 700||ROBINS AFB|GA|31098|32.605218|-83.579433
HY-VEE PHRM CLINIC 1504||301 W. JEFFERSON||BLOOMFIELD|IA|52537|40.751519|-92.417872
HIGHLAND PARK CVS, L.L.C.|DBA: CVS/PHARMACY  # 01170|3200 CATON FARM||JOLIET|IL|60431|41.565313|-88.163106
MEIJER INC #237||29505 MOUND RD||WARREN|MI|48092|42.509703|-83.047038
WAL-MART PHARMACY 10-4231||7502 SOUTHTOWN CROSSING||FORT WAYNE|IN|46816|41.015927|-85.120516
WALGREEN CO.|DBA: WALGREENS # 09031|3851 4TH ST NORTH||ST PETERSBURG|FL|33703|27.807185|-82.638358
BERLENER PHARMACY||119 BAVARIAN HILLS PLZ STE I||HERMANN|MO|65041|38.652924|-91.504868
THRIFTY PAYLESS, INC.|RITE AID #6473|14515 MOJAVE DRIVE, STE B||VICTORVILLE|CA|92394|34.52828|-117.348311
WHITE DRUG #66||109 W MAIN ST|P.O. BOX 329|ASHLEY|ND|58413|46.034345|-99.373535
WALGREEN CO.|DBA: WALGREENS # 07365|511 W WILLIAMS ST||APEX|NC|27502|35.735447|-78.862613
PENINSULA COMM HLTH SVCS PHCY, PORT ORCHARD||320 S KITSAP BLVD||PORT ORCHARD|WA|98366|47.521931|-122.654054
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 00019|3850 FM 2920||SPRING|TX|77388|30.07068|-95.475481
BRUIN HEALTH PHARMACY||308 WESTWOOD PLZ # A-250||LOS ANGELES|CA|90095|34.068523|-118.444764
OHIO CVS STORES, L.L.C.|DBA: CVS/PHARMACY  # 00396|200 E. BROADWAY||GRANVILLE|OH|43023|40.067983|-82.518227
NORTH COUNTRY COMMUNITY|NORTH COUNTRY HEALTHCARE|2920 N. 4TH STREET||FLAGSTAFF|AZ|86004|35.217207|-111.611742
WALGREEN CO.|DBA: WALGREENS # 04402|1300 E HALLANDALE BEACH BLVD||HALLANDALE BEACH|FL|33009|25.985199|-80.134859
KETTLE FALLS PHARMACY||280 W 3RD AVE|P.O. BOX 435|KETTLE FALLS|WA|99141|48.611312|-118.058772
WOODWARD DETROIT CVS, L.L.C.|DBA: CVS/PHARMACY  # 08044|29425 ORCHARD LAKE RD.||FARMINGTON HILLS|MI|48334|42.513077|-83.35952
MARTIN'S FOODS OF SOUTH BURLINGTON, LLC|DBA HANNAFORD SUPERMARKET & PHARMACY #8362|96 WOLF ROAD||COLONIE|NY|12205|42.71583|-73.811225
GERMAN DOBSON CVS, L.L.C.|DBA: CVS/PHARMACY  # 01743|13870 W. GREENWAY RD.||SURPRISE|AZ|85374|33.623964|-112.358657
TED'S PHARMACY||1866 MAIN ST||HAYNESVILLE|LA|71038|32.961293|-93.139341
WSG CORPORATION|ROGUE RIVER PHARMACY #1138|506 E MAIN STREET|P O BOX 700|ROGUE RIVER|OR|97537|42.43158|-123.163673
MUCKLESHOOT HWC PHARMACY||17500 SE 392ND ST||AUBURN|WA|98092|47.250915|-122.107565
VCU HEALTH SYSTEM SOUTH RICHMOND||4730 N SOUTHSIDE PLAZA ST||RICHMOND|VA|23224|37.502049|-77.478352
KAISER PERMANENTE PHARMACY #885||2200 E. GONZALES RD, 1ST FL||OXNARD|CA|93036|34.21797|-119.148718
UNIVERSITY OF UTAH|PARKWAY PHARMACY|145 WEST 1300 SOUTH||OREM|UT|84058|40.272795|-111.698766
MEDICAP PHARMACY||1851 VIRGINIA AVE||HARRISONBURG|VA|22802|38.482272|-78.871251
ALBERTSONS LLC|SAV-ON PHARMACY #712|9650 AIRLINE HWY||BATON ROUGE|LA|70815|30.432203|-91.082823
APEX DRUG STORES, INC.|RITE AID #4526|BELMONT SHOPPING CENTER|1900 EAST EIGHT MILE ROAD|DETROIT|MI|48234|42.446883|-83.083134
LINCOLN HOSPITAL||LINCOLN COUNTY PUBLIC HOSP DIS|10 NICHOLLS ST|DAVENPORT|WA|99122|47.658867|-118.145554
AMERICAN PHARMACY OF IL INC|DBA: ALWAN PHARMACY AND COMPOUNDING CENTER|311 N WESTERN AVE||PEORIA|IL|61604|40.691825|-89.623085
PUTVIN DRUG STORE||211 S CEDAR ST||MANISTIQUE|MI|49854|45.956352|-86.246363
PERRY DRUG STORES, INC.|RITE AID #4503|501 EAST HOUGHTON AVENUE||WEST BRANCH|MI|48661|44.276104|-84.230516
H F MEDICAL CENTER PHARMACY||14500 HALL ROAD||STERLING HEIGHTS|MI|48313|42.625962|-82.981148
BOONE DRUG AT NEW MARKET||245 NEW MARKET CTR||BOONE|NC|28607|36.219809|-81.662008
MUNSON HEALTHCARE CHARLEVOIX HOSPITAL|PHARMACY DEPARTMENT|14700 LAKE SHORE DR||CHARLEVOIX|MI|49720|45.314448|-85.274943
EDEN DRUG STORE INC||103 W STADIUM DR||EDEN|NC|27288|36.501405|-79.744056
NEW JERSEY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 00809|6815 TILTON ROAD||EGG HARBOR TWP|NJ|08234|39.391808|-74.558796
MODERN MEDICAL SERVICES INC|DBA MODERN PHARMACY|127 N MAIN ST|P.O. BOX 345|CHEBOYGAN|MI|49721|45.643456|-84.47808
ANDERSON DRUGS|STEPHEN ANDERSON|5796 US HIGHWAY 11|PO BOX 407|PURVIS|MS|39475|31.144517|-89.403899
NORTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07572|215 S. MAIN ST||RANDLEMAN|NC|27317|35.816287|-79.803156
NORTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 05532|4601 US HWY. 220 NORTH||SUMMERFIELD|NC|27358|36.194719|-79.892864
PENDER MEMORIAL HOSPITAL|ATTN:  PHARMACY DEPT|507 E FREMONT ST||BURGAW|NC|28425|34.550538|-77.919847
TERREBONNE GENERAL HEALTH SYSTEM||8166 MAIN ST||HOUMA|LA|70360|29.597206|-90.714215
NORTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07512|4553 MAIN STREET||SHALLOTTE|NC|28470|33.980668|-78.374358
WALGREEN CO.|DBA: WALGREENS # 06279|1991 E APPLE AVE||MUSKEGON|MI|49442|43.234067|-86.194498
WALGREEN CO.|DBA: WALGREENS # 01293|1210 WEDGEWOOD DR||EL PASO|TX|79925|31.761028|-106.354518
HARBOR BEACH COMM HOSP INC||210 S 1ST ST||HARBOR BEACH|MI|48441|43.842343|-82.65236
KAISER FOUNDATION HOSPITAL|KAISER FOUNDATION HOSPITAL PHARMACY 501|10800 MAGNOLIA AVENUE||RIVERSIDE|CA|92505|33.90496|-117.469402
UNIVERSITY MEDICAL CENTER OF EL PASO||4815 ALAMEDA AVE||EL PASO|TX|79905|31.771496|-106.435928
NORTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07580|1180 N. BRIGHT LEAF BLVD.||SMITHFIELD|NC|27577|35.518495|-78.316065
WALGREEN EASTERN CO., INC.|DBA: WALGREENS # 03731|4601 WESTFIELD AVENUE||PENNSAUKEN|NJ|08110|39.957102|-75.068064
NORTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 03120|301 US 70 E||VALDESE|NC|28690||
WAKEMED CARY HOSPITAL||1900 KILDAIRE FARM RD||CARY|NC|27518|35.740741|-78.78171
NORTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 03988|2200 WESTCHESTER DR, STE #126||HIGH POINT|NC|27262|35.939703|-80.034461
WALGREEN CO.|DBA: WALGREENS # 09173|8050 N MESA STREET||EL PASO|TX|79932|31.84127|-106.578861
MEIJER INC #158||1997 EAST BELTLINE NE||GRAND RAPIDS|MI|49525|42.996971|-85.593687
WALGREEN LOUISIANA CO., INC.|DBA: WALGREENS # 05516|4600 WESTBANK EXPRESSWAY||MARRERO|LA|70072|29.89546|-90.09658
MEIJER INC #32||45001 FORD ROAD||CANTON|MI|48187|42.321884|-83.484328
W H B ENTERPRISE|CENTRAL PHARAMCY|2609 N DUKE ST, STE 103||DURHAM|NC|27704|36.033019|-78.906899
WILKES REGIONAL MEDICAL CENTER (WRMC)|PHARMACY SERVICES|1370 W D ST|POST OFFICE BOX 609|NORTH WILKESBORO|NC|28659|36.159868|-81.15884
READ DISCOUNT DRUGS|1592 HIGHWAY 15 NORTH|PO BOX 8111|SUITE D|LAUREL|MS|39441|31.6937|-89.1308
LAYNE'S FAMILY PHARMACY||509 S VAN BUREN RD||EDEN|NC|27288|36.495332|-79.742155
WOODWARD DETROIT CVS, L.L.C.|DBA: CVS/PHARMACY  # 08301|940 LAPEER AVE.||PORT HURON|MI|48060|42.975962|-82.43182
REMUS PHARMACY||144 W WHEATLAND AVE||REMUS|MI|49340|43.596801|-85.146003
BOND DRUG COMPANY OF ILLINOIS, L.L.C.|DBA: WALGREENS # 03995|6 E NORTH AVE||NORTHLAKE|IL|60164|41.907353|-87.902929
THUNDER BAY PHARMACY||11899 M-32|PO BOX 850|ATLANTA|MI|49709|45.036404|-84.178717
WALGREEN CO.|DBA: WALGREENS # 07548|2624 SUNSET AVE||ROCKY MOUNT|NC|27804|35.962197|-77.829835
WOODWARD DETROIT CVS, L.L.C.|DBA: CVS/PHARMACY  # 08275|10011 WEST MCNICHOLS ROAD||DETROIT|MI|48221|42.416777|-83.161165
SAM'S PHARMACY 10-6660||1237 32ND STREET||PORT HURON|MI|48060|42.969922|-82.46227
WAL-MART PHARMACY 10-5118||10050 GLENWOOD AVE||RALEIGH|NC|27617|35.9007|-78.7647
KENTUCKY CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 06341|533 SKIDMORE DRIVE||HARLAN|KY|40831|36.8111|-83.3123
FRANKLIN SQUARE PHARMACY INC||925 HEMPSTEAD TPKE STE 2||FRANKLIN SQUARE|NY|11010|40.706999|-73.674661
WALGREEN CO.|DBA: WALGREENS # 07801|11306 US 70 BUSINESS HWY W||CLAYTON|NC|27520|35.650024|-78.468904
BOND DRUG COMPANY OF ILLINOIS, L.L.C.|DBA: WALGREENS # 12427|2305 W MONROE ST.||SPRINGFIELD|IL|62704|39.795036|-89.695238
HIGHLAND PARK CVS, L.L.C.|DBA: CVS/PHARMACY  # 06679|300 E. WALNUT ST.||WATSEKA|IL|60970|40.776438|-87.730168
SAFEWAY INC|SAFEWAY PHARMACY #0525|1003 MEDFORD SHOPPING CENTER||MEDFORD|OR|97504||
SAFEWAY INC|SAFEWAY PHARMACY #4333|450 SW 3RD ST||CORVALLIS|OR|97333|44.561035|-123.26321
KAISER PERMANENTE|KAISER PERMANENTE NORTH LANCASTER PHARMACY|2400 LANCASTER DR NE||SALEM|OR|97305|44.957398|-122.98272
MARYLAND CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 01503|400 MIDDLETOWN PARKWAY||MIDDLETOWN|MD|21769|39.437126|-77.529347
QFC PHARMACY 881||500 MERCER ST.||SEATTLE|WA|98109|47.624695|-122.347257
WALGREEN CO.|DBA: WALGREENS # 07599|7304A LOUETTA ROAD||SPRING|TX|77379|30.072909|-95.418532
MEIJER GREAT LAKES LIMITED PARTNERSHIP|MEIJER PHARMACY #169|225 N. WEBER RD.||BOLINGBROOK|IL|60490|41.701766|-88.125226
FORUM EXTENDED CARE SERVICES II, INC.||4201 W VICTORIA ST||CHICAGO|IL|60646|41.98474|-87.732293
WALGREEN CO.|DBA: WALGREENS # 03838|1950 NE BURNSIDE RD||GRESHAM|OR|97030|45.500419|-122.412769
PROVIDENT HOSPITAL OF COOK COUNTY|ATTENTION PHARMACY DEPARTMENT|500 E 51ST ST|ROOM 2050|CHICAGO|IL|60615|41.802277|-87.61399
SADLER-HUGHES APOTHECARY|SADLER HUGHES APOTHECARY|102 JACOBS HWY||CLINTON|SC|29325|34.457969|-81.878182
SOUTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 03891|105 FOOTHILLS CENTER DRIVE||WEST UNION|SC|29696|34.7584|-83.050768
SAFEWAY INC|SAFEWAY PHARMACY #1827|2111 ADAMS AVENUE||LA GRANDE|OR|97850|45.321128|-118.082177
WALGREEN CO.|DBA: WALGREENS # 00209|1028 S ELMHURST ROAD||MT PROSPECT|IL|60056|42.045968|-87.941011
U S DEPT OF H H S|IHS, U S PUBLIC HEALTH SERVICE|FT HALL INDIAN HEALTH CTR|33 N MISSION RD, P.O. BOX 717|FORT HALL|ID|83203|42.96391|-112.240258
GENOVESE DRUG STORES, INC.|RITE AID #10612|225 FOREST AVENUE||GLEN COVE|NY|11542|40.874238|-73.618381
SOUTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 05555|8910 OLD NUMBER SIX HWY||SANTEE|SC|29142|33.487378|-80.475559
SOUTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 07334|5608 SUNSET BLVD.||LEXINGTON|SC|29072|33.993967|-81.227584
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 00656|1000 E KING AVE||KINGSVILLE|TX|78363|27.515807|-97.855965
SOUTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 03585|555 ROBERTSON BLVD.||WALTERBORO|SC|29488|32.921853|-80.669619
SOUTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 04071|733 S. IRBY ST.||FLORENCE|SC|29501|34.185291|-79.767568
SAFEWAY INC|SAFEWAY PHARMACY #1765|5270 SW PHILOMATH BLVD.||CORVALLIS|OR|97333|44.551504|-123.309488
WAL-MART PHARMACY 10-0808||121 HIGHWAY 332 WEST||LAKE JACKSON|TX|77566|29.0537|-95.5114
SOUTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 04263|1676 NORTH HIGHWAY 17||MOUNT PLEASANT|SC|29464|32.823836|-79.83986
WAL-MART PHARMACY 10-2712||541SEABOARD STREET||MYRTLE BEACH (S)|SC|29577|33.704158|-78.912693
WAL-MART PHARMACY 10-0643||10820 N KINGS HIGHWAY||MYRTLE BEACH|SC|29572|33.787166|-78.769352
WAL-MART PHARMACY 10-0249||831 HWY. 59 SOUTH||CLEVELAND|TX|77327|30.334167|-95.098997
WAL-MART PHARMACY 10-0330||9002 N. NAVARRO||VICTORIA|TX|77904|28.876755|-96.997056
WAL-MART PHARMACY 10-1000||2721 BOCA CHICA BLVD||BROWNSVILLE|TX|78521|25.924526|-97.476696
CVS PHARMACY, INC.|DBA: CVS/PHARMACY  # 05907|16515 LEXINGTON BLVD.||SUGAR LAND|TX|77479|29.588607|-95.623247
SOUTH CAROLINA CVS PHARMACY, L.L.C.|DBA: CVS/PHARMACY  # 03541|109 HIGHWAY 28 BY-PASS||ANDERSON|SC|29624|34.475025|-82.654467
GLSJO, LLC|DBA: HI-SCHOOL PHARMACY #1165|33454 SW CHINOOK PLZ||SCAPPOOSE|OR|97056|45.751377|-122.87889
